"token_id","ok","text"
"30141","1","'ә ә ә ә ә ә ә ә ә ә ә ә"
"14848","1","' obs '"
"27488","1","'žen '"
"26615","1","' brains '"
"25225","1","'Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp Emp"
"27334","1","HY HY"
"27446","1","'INCLUDING '"
"26618","1","'oons '"
"22280","1","' harass '"
"16830","1","' walks '"
"18627","1","'iek '"
"27796","0","'dennen'."
"23659","1","jj"
"10281","1","'aro '"
"26537","1","' entstand '"
"14090","1","' pounds '"
"27196","1","'CAST '"
"6102","1","'font '"
"26898","1","' whisk '"
"6935","1","' deux '"
"28197","1","' interrog '"
"9688","1","' ON '"
"10431","1","scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal scal"
"18946","1","' drain '"
"26702","1","'bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil bil"
"721","1","'ph ph'"
"29207","1","‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎"
"6129","1","' zero zero zero zero zero zero zero zero zero zero zero zero zero zero zero0 zero000000"
"21646","1","'WITH '"
"23394","1","' historia '"
"17503","1","' backup '"
"27565","1","' realization '"
"29368","1","โ โ โ โ โ โ โ โ โ โ โ โ"
"4302","1","'attributes '"
"17046","1","ARCH ARCH ARCH ARCH ARCH ARCH ARCH ARCH ARCH ARCH ARCH ARCH"
"2953","1","'му '"
"30547","1","'暂 '"
"6188","1","'gent '"
"5538","1","'card card card card card card card card card card card card card card card card card card card card card card card"
"22291","1","'_* '"
"3397","1","' suggest '"
"14406","1","SOFTWARE SOFTWARE"
"1571","1","' old '"
"7191","1","' slightly '"
"290","1","' m '"
"27936","1","'learning '"
"17082","1","' Benj '"
"21946","0","',,,, '"
"8583","1","' skip '"
"31702","1","ʐ ʐ ʐ ʐ ʐ ʐ ʐ ʐ ʐ ʐ ʐ ʐ"
"13095","1","' dear '"
"19142","1","' Israeli '."
"16820","1","'itutional '"
"2705","1","'ney '"
"7900","1","' purs '"
"22803","0","'^{[ '"
"28156","1","' rott '"
"1341","1","false false false false false false false false false false false false false false false false false false false false false false false false"
"693","1","' who '"
"5516","1","' transform '"
"19739","1","' bored '"
"13044","1","'Maybe '"
"7630","1","'layout '"
"28902","1","'° '"
"15868","1","'itches '"
"18090","1","' agreement '"
"29075","1","ר ר ר ר ר ר ר ר ר ר ר ר"
"25305","1","'castle castle castle '"
"7402","1","' Lat '"
"3281","1","'са '"
"7160","1","' slowly '"
"4661","1","'eline '"
"20663","1","' nelle '"
"30781","1","'协 '"
"31348","0","'° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° ° °"
"31513","1","'葉 '"
"3290","1","'rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest rest"
"15898","1","' drei '"
"12872","0","'ubrese'"
"31062","1","滑 滑 滑 滑 滑 滑 滑 滑 滑 滑 滑 滑"
"16963","1","'urations '"
"12315","1","'IMIT '"
"9033","1","'teeth '"
"19423","1","' pendant '"
"12029","1","Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan Juan"
"17219","1","Sac Sac"
"24836","1","Fußball Football"
"30273","0","'स स स स स स स स स स स स"
"27005","1","CHANGE CHANGE CHANGE CHANGE CHANGE CHANGE CHANGE CHANGE"
"5945","1","'ila '"
"5426","1","' stopped '"
"18368","1","'fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare fare"
"12495","1","' Jews '"
"26973","1","'compress '"
"24814","1","' normalized '."
"1943","1","' sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit sit"
"19965","1","'fulness '"
"20831","1","' гене '"
"16595","1","' Samuel '"
"29449","1","რ რ რ რ რ რ რ რ რ რ რ რ"
"12514","1","' Um '"
"14022","1","'ielt '"
"9443","1","' recover '"
"10059","1","'nament '"
"21742","1","GLOBAL GLOBAL GLOBAL"
"29328","1","'ɛ ɛ ɛ '"
"23753","1","' haar '"
"26642","1","' Fortunately '"
"31645","0","'>' '>' '>' '>' '>' '>' '>' '>' '>' '>' '>' '>'"
"31195","1","礼 礼 礼 礼 礼 礼 礼 礼 礼 礼 礼 礼"
"22769","1","' HAVE '"
"18077","1","' organisation '"
"19769","1","' sod '"
"17106","1","' bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay bay"
"14541","1","' scared '"
"15326","0","'인 인 인'"
"9566","1","' typically '."
"1401","1","' around '"
"15679","1","'Year '"
"886","1","'sp sp'"
"25114","1","'bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear bear"
"23553","1","' Kid '"
"28085","1","'mina mina mina mina mina mina mina mina mina mina mina mina"
"27424","1","' chaque '"
"2098","1","'Time '"
"31811","1","'👉 '"
"25871","1","'ipa '"
"2204","1","' view '"
"13426","1","' femin '"
"4586","1","'rs '"
"737","1","' like '"
"13441","1","'lower '"
"29261","1","性 性 性 性 性 性 性 性 性 性 性 性"
"14521","1","'ött '"
"24404","1","' spont '"
"19106","1","'initialize '"
"10703","1","' owners '"
"28179","1","'templates '"
"1011","1","'que '"
"871","1","' its '"
"20240","1","'idle '"
"18475","1","' Сан '."
"27762","1","'ostream '"
"31327","1","'̞ ̞ ̞ ̞ ̞ ̞ ̞ ̞ ̞ ̞ ̞ ̞"
"28860","1","'Р '"
"1774","1","'action '"
"27389","1","' Daddy '"
"23585","1","' Root '"
"26928","1","LBL LBL LBL LBL LBL LBL LBL LBL LBL LBL LBL LBL"
"20111","1","'brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand brand"
"13354","1","' Station '"
"14499","1","' canvas '"
"5483","1","' threat '"
"11338","1","'docs '"
"17837","1","grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim grim"
"15548","1","Script Script Script"
"2658","1","'~\ '"
"12340","1","'five '"
"1777","0","'$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$',"
"4289","1","' sleep '"
"25992","1","'concurrent '"
"6287","1","' south '"
"11284","1","' optional '"
"27801","1","' lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion lion"
"14969","1","' fifth '"
"15091","1","' Ast '"
"13985","1","'onde '"
"2119","1","'ences '"
"17875","1","' nest '"
"19778","1","'inherit '"
"2956","1","'where '"
"31095","0","'AAAAAAA'"
"17738","1","' haben '"
"16207","0","'нова'"
"26722","1","'LIMIT '"
"17375","1","' университе '"
"22699","1","'buch '"
"22546","1","' окт '."
"9778","1","'dl '"
"4708","1","' album '"
"29435","1","'载 '"
"19854","1","'Marker '"
"4236","1","' attempt '"
"26389","1","NOP NOP NOP"
"19154","1","'Checked '"
"13976","1","' Mess '"
"2674","1","' Su '"
"23613","1","'ionen ionen ionen '"
"4313","1","' ready '"
"6425","1","' callback '"
"29770","1","'합 '"
"18091","1","'consin '"
"5621","1","' parameter '"
"23502","1","' distinguished '"
"9186","1","'kind kind '"
"12283","1","'orters '"
"8445","1","' cards '"
"19723","1","' jury '"
"25085","1","' accommodation '"
"24673","1","'Company '"
"19493","0","' pour '"
"12633","1","' Case '"
"1144","1","'li li li li li li li li li li li li li li li li li li li li li li li"
"13268","1","' explanation '"
"16450","1","' HA '"
"4837","1","'pers pers pers'"
"8416","1","'chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron chron"
"27718","1","' pref '"
"18712","1","'Parent '"
"30249","1","响 响 响"
"4293","1","' await '"
"8033","1","'boldsymbol '"
"28894","1","‘ ‘"
"6160","1","'Case '"
"10413","1","'clos '"
"14565","1","'parts parts parts '"
"16212","1","' symbols '"
"10176","1","' sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty sty"
"9168","1","' Way '"
"8046","1","'ancel '"
"2527","1","' ро '."
"9156","1","' trend '"
"24286","1","' Header '"
"29182","1","ル ル ル"
"1452","1","'ado ado ado ado ado ado ado ado ado ado ado ado"
"8509","1","'standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing standing"
"27834","1","'ilda '"
"26932","1","'=*/ '"
"31792","1","拒 拒 拒 拒 拒 拒 拒 拒 拒 拒 拒 拒"
"7156","1","'Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug Debug"
"4889","1","' population '"
"22872","1","'Behavior '"
"31491","0","'  '"
"13009","1","'^{[ '"
"24796","1","'Visitor '"
"24127","1","'otto'"
"2873","1","' abs '"
"27575","1","'него '"
"25080","1","'stdout '"
"28484","1","'PDF '"
"31903","1","Ս Ս Ս Ս Ս Ս Ս Ս Ս Ս Ս Ս"
"23597","0","'/ \/'."
"19546","1","' satisfies '"
"17373","1","'жения '"
"27525","1","' upright '"
"19028","1","' optical '"
"5972","1","' mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes mes"
"24645","1","'EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT EDIT"
"27150","1","' mitt '"
"20812","1","'pragma '"
"24402","1","' answering '"
"5054","1","' alt '"
"6754","1","SK SK"
"3435","1","' comes '"
"10042","1","' beneath '"
"18081","1","' Same '"
"13282","1","' sizes '"
"6954","1","'replace '"
"15955","1","' colleg '"
"29790","1","'束 '"
"18149","1","' possession '"
"21259","0","' 










"
"14676","1","'pot pot '"
"20473","1","' massage '"
"6474","1","'pool pool '"
"28413","1","""% """
"30239","1","'游游游游游游游游游游游游游游游游游游游游游游游"
"12993","1","' PS '"
"5626","1","'komkomkom'."
"11242","1","bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau bureau"
"14861","1","' persu '"
"4149","1","'ellow '"
"29251","1","'制 '"
"22428","1","'oxy '"
"7703","1","'exception '"
"11296","1","' ships '"
"18990","1","' passenger '"
"16342","1","'liver '"
"5263","1","'token '"
"17039","1","' accompany '"
"24598","1","'cciones '"
"7049","1","'INVAL '"
"3932","1","'msg '"
"28610","1","SAMP SAMP SAMP SAMP"
"22658","1","'Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil Sil"
"22321","1","' provisions '"
"17126","1","' removing '"
"7035","1","' USA '"
"16989","1","'Dem Dem'"
"30891","1","'순 '"
"30960","1","沙 沙 沙 沙 沙 沙 沙 沙 沙 沙 沙 沙"
"24411","1","' triangle '"
"20246","1","'listen listen listen '"
"20566","1","' aims '"
"9760","1","' matters '"
"22036","1","'detect detect detect'"
"29067","0","'ple '"
"16661","1","' Krist '"
"14342","1","rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling rolling"
"26431","1","'pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause pause"
"3885","1","' State '"
"25543","0","'shire '"
"11458","1","'clipse '"
"5758","1","'ti ti'"
"4735","1","' nature '"
"14502","1","' xml '"
"15301","1","' consideration '"
"1466","1","'day day day day day day day day day day day day day day day day day day day day day day day"
"6192","1","' paint '"
"31444","1","扣 扣 扣"
"378","1","' it '"
"23898","1","' tijd '"
"30395","1","'초 '"
"13906","1","'раль раль раль раль раль раль раль раль раль раль раль раль"
"1098","1","'ular '"
"9214","1","' Rog '"
"16266","1","' transferred '"
"6296","1","'vector '"
"2963","1","Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response Response"
"12796","1","Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy Navy"
"19201","1","'wedge '"
"16764","1","' Rachel '"
"9219","1","TEXT TEXT TEXT"
"7117","1","' minute '"
"12707","1","'export '"
"1627","1","' po po '"
"29900","1","선 선 선"
"1260","1","'ream ream ream ream ream ream ream ream ream ream ream ream"
"20231","1","Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate Illuminate"
"3807","1","'uer '"
"24170","1","' neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur neur"
"7888","1","' becoming '"
"23054","0","'лок '"
"18313","1","' perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet perpet"
"25785","1","' Jenny '"
"19621","1","' вто '."
"7343","1","'textbf '"
"24074","1","' attraction '"
"18298","1","'crate '"
"31079","1","'覆 覆 覆'"
"11625","1","' Ox '"
"6143","1","' Camp '"
"11675","1","' facilities '"
"21104","0","'""> '"
"10847","1","'throw '"
"7303","1","' Ann '"
"24597","1","' alternate '"
"31771","1","'露 露 露'"
"6124","1","'atz atz atz atz atz atz atz atz atz atz atz atz"
"15637","1","' flav '"
"29121","1","'ί ί ί '"
"21892","1","' alike '"
"21695","1","' romance '"
"24825","1","'environ '"
"15788","1","' destruction '"
"13634","1","' household '"
"6606","1","' Ш '"
"24694","1","'..... '"
"3197","1","' Min '"
"28506","1","' blond '"
"30447","1","'让 '"
"24771","1","' pagina '"
"31536","1","纳 纳 纳"
"11204","1","' vary '"
"1064","1","'## '"
"12609","1","' battery '"
"18837","1","'avoir'."
"10768","1","' hardly '"
"25214","1","' Ал '."
"30351","0","ड ड ड ड ड ड ड ड ड ड ड ड"
"16248","1","' nú '"
"19710","1","'necessary '"
"5472","1","'INEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINEINE"
"26520","1","' bzw '."
"31192","1","'밀 밀 밀 '"
"11701","1","' repair '"
"19497","1","'//! //! //! //! //! //! //! //! //! //! //! //"
"29402","1","编 编 编"
"4683","1","'ской '"
"9698","1","' rooms '"
"12427","1","' hint '"
"16850","1","'--; '"
"7200","1","'document '"
"13905","1","' replacement '"
"7710","1","' Africa '"
"22579","1","' requiring '"
"18383","1","'Drag '"
"30192","1","'반 '"
"24523","1","' мно '."
"14599","1","'дь '"
"4891","1","' Ze '"
"14732","1","' dz '"
"22650","1","' directors '"
"6421","1","' core '"
"23624","1","' epid '"
"9615","1","' happening '"
"11640","1","' closely '"
"25680","1","'molto molto molto molto molto molto molto molto molto molto molto"
"903","1","'uch '"
"2553","1","' together '"
"24066","1","' Activity '"
"31680","1","戰 戰 戰 戰 戰 戰 戰 戰 戰 戰 戰 戰"
"14133","1","'ultane '"
"7468","1","'Long '"
"2813","0","'           "
"10488","1","' Ho '"
"20965","1","'Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist Dist"
"25463","1","' Horse '"
"7367","1",""" ["""
"10981","1","' Has '"
"16124","1","' Someone '"
"5050","1","'ств '"
"24138","1","' fict '"
"22583","1","lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics lyrics"
"20974","1","/("
"9245","1","' cities '"
"5375","1","' obtain '"
"712","1","' ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro ro"
"12173","1","' sheet '"
"27020","1","' Fo '"
"2188","1","' user '"
"12021","1","' cpu '"
"19235","1","' Diam '"
"18108","1","'Pref '"
"17233","1","Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel Cel"
"29945","1","'易 '"
"18794","1","' screens '"
"18928","1","'sterdam '"
"10319","1","' Ly '"
"18738","1","' exhibition '"
"15959","1","'irus '"
"1821","1","'HE '"
"14536","1","'Temp '"
"8432","1","federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal federal"
"3575","1","' length '"
"12238","1","' therapy '"
"21138","1","ETH ETH ETH"
"7193","1","' studies '"
"12962","1","' fallen '"
"28218","1","'dao dao dao dao dao dao dao dao dao dao dao dao"
"31839","1","'繁 '"
"20308","1","RES RES"
"14176","1","'eness '"
"30717","1","'往 '"
"6338","1","'poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss poss"
"21522","1","' volunt '"
"8121","1","HER HER HER"
"7227","1","'MODE '"
"18959","1","' Catal '"
"20531","1","' Lis '"
"22923","1","'Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom Tom"
"31267","1","'殊 '"
"20090","1","'bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap bitmap"
"14042","1","'jud jud'"
"24972","0","'inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst inst"
"16468","1","' analog '"
"13365","1","' Region '"
"21214","1","'ENTER '"
"19225","1","' notable '"
"29040","0","'ע '"
"11350","1","Message Message"
"16385","1","perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf perf"
"18949","1","'Available '"
"28883","1","'ř ř '"
"23257","1","' gebru '"
"26006","1","' powered '"
"2469","1","'Def '"
"814","1","'riv riv'"
"1434","1","'ven ven'"
"28144","1","'=""${ '"
"2346","1","' nil '"
"17080","0","'iere'"
"13705","1","'arance '"
"3659","1","' perfect '"
"13392","1","'circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle circle"
"6909","1","'tor tor'"
"15036","1","' statist '"
"11068","1","'Identifier '"
"26075","1","'Generate'"
"17405","1","'стру '"
"18032","1","'Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost Cost"
"14326","1","' Pow '"
"6779","1","' king '"
"8788","1","' Та '"
"10720","1","'orted '"
"23136","1","' побе '"
"31943","1","'轩 轩 轩'"
"16834","1","' série '."
"8373","1","'ructions '"
"7762","1","Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music Music"
"20095","1","'matic '"
"18323","1","' occasions '"
"10206","1","'ipping '"
"9866","1","' layout '"
"5221","1","'send '"
"9268","1","'Never'"
"4660","1","' Tom '"
"25983","1","' membr '"
"15720","1","' receiver '"
"11322","1","'sque'"
"14959","1","' (% '"
"2122","1","'ync '"
"13066","1","' pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra pra"
"13481","1","' Bras '"
"27278","1","hostname hostname hostname"
"18706","0","'[['"
"21273","1","' metall '"
"28022","1","'measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure measure"
"21204","1","' nuts '"
"6631","1","'WE WE WE '"
"652","1","' their '"
"7751","1","' Atl '"
"1117","1","' str '"
"18271","1","'ierten ierten ierten ierten ierten ierten ierten ierten ierten ierten ierten ierten"
"20265","1","'hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole hole"
"2074","1","AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP AP"
"11179","1","'omorph '"
"16115","1","' chamber '"
"14454","1","'Like '"
"27208","1","'encoded '"
"21969","1","'Razor '"
"29631","1","'特 '"
"30877","1","'映 '"
"7032","1","' opening '"
"11198","1","' vie '"
"7811","1","' marriage '"
"4221","1","' conv '"
"27705","0","'}}}}'"
"286","1","'ed '"
"31497","1","還 還 還 還 還 還 還 還 還 還 還 還"
"31354","1","陽 陽 陽 陽 陽 陽 陽 陽 陽 陽 陽 陽"
"6459","1","'xml '"
"10634","1","' Online '"
"28605","1","' easiest '"
"21233","1","' silk '"
"1646","1","'inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter inter"
"11335","1","' Theorem '"
"22842","1","' Lost '"
"2943","1","' live '"
"10941","0","')))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"3058","1","' government '"
"22683","1","' discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret discret"
"11737","1","'ixer '"
"9758","1","'Enum '"
"5830","1","' Err '"
"6657","1","'usive '"
"27700","1","'inted '"
"17105","1","' smoking '"
"18984","1","' dragon '"
"15982","1","' adventure '"
"27343","1","' saddle '"
"19303","1","'xygen '"
"16750","1","Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad Sad"
"7365","1","' obtained '"
"17571","1","' diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab diab"
"8897","1","' Town '"
"31439","1","並 並 並 並 並 並 並 並 並 並 並 並"
"24960","1","'plug '"
"1795","1","'ift '"
"23754","1","'override '"
"17905","1","'Andre '"
"23379","1","'antry antry antry antry antry antry antry antry antry antry antry antry"
"23573","1","' shifts '"
"15681","1","'Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other"
"20886","1","'around around around around around around around around around around around around around around around around around around around around around around around"
"11147","1","' Search '"
"21241","1","'toLowerCase '"
"19864","1","Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release Release"
"19722","1","'icky icky '"
"28747","1","': '"
"31201","1","折 折 折"
"8766","1","' extended '"
"26289","1","'èse èse '"
"3190","1","' crit '"
"12168","1","' Fall '"
"18199","1","Chem Chem"
"17293","1","' Moscow '"
"13826","1","'ío io io io io io io io io io io io io io io io io io io io io io io"
"28975","1","'ی ی ی ی ی ی ی ی ی ی ی ی"
"25361","1","' Movement '"
"11658","1","'Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam Cam"
"14068","1","'aseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraseraser"
"5481","1","'Char '"
"4356","1","'flow '"
"1632","1","'eta '"
"30482","1","발 발 발 발 발 발 발 발 발 발 발 발"
"10546","1","' -= '"
"10656","1","'law '"
"29100","1","ح ح ح ح ح ح ح ح ح ح ح ح"
"19018","1","' punch '"
"25112","1","'Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir"
"9376","1","'emporary '"
"25399","1","' containers '"
"20196","1","'texture '"
"12213","1","liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid liquid"
"28746","1","'= '"
"23932","1","snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot"
"30111","1","'很 '"
"5977","1","' gro '"
"26711","1","'fur fur fur'"
"29084","1","能 能 能"
"29843","1","缓 缓 缓 缓 缓 缓 缓 缓 缓 缓 缓 缓"
"16671","1","'зд '"
"17486","1","'ске '"
"29665","1","'터 터 터 '"
"31277","1","'Ť Ť Ť Ť Ť Ť Ť Ť Ť Ť Ť Ť"
"10134","1","' pregn '"
"29759","0","ל ל ל ל ל ל ל ל ל ל ל ל"
"20472","1","' número '"
"13909","1","' Size '"
"10849","1","' Gab '"
"4146","1","'berg '"
"31245","0",""
"11302","1","' Moreover '"
"29347","1","ק ק ק ק ק ק ק ק ק ק ק ק"
"15557","1","' kann '"
"6304","1","' definitely '"
"18683","1","' coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins coins"
"8686","1","' saved '"
"24926","1","'paragraph '"
"26450","1","' remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem remem"
"7011","1","Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception Exception"
"11929","1","EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN"
"1895","1","'Info '"
"25479","1","' compromise '"
"30794","1","'ֵ '"
"19416","1","' lég '"
"9968","1","' defense '"
"15501","1","Niger Niger"
"14635","1","'argument '"
"9787","1","SR SR"
"14107","1","' experiments '"
"28847","1","'П П П '"
"10246","1","'зва '"
"27777","1","'Curve Curve Curve Curve Curve Curve Curve Curve Curve Curve Curve Curve"
"26610","1","'Arm '"
"2081","1","' side side side side side side side side side side side side side side side side side side side side side side side"
"11839","1","' delight '"
"31803","1","ណ ណ ណ ណ ណ ណ ណ ណ ណ ណ ណ ណ"
"6718","1","' pages '"
"9490","1","' estate '"
"3815","1","' pict '"
"24114","1","'вым '"
"23639","1","'aal '"
"28877","1","'ñ ñ ñ ñ ñ ñ ñ ñ ñ ñ ñ ñ"
"27848","1","'rost rost rost rost rost rost rost rost rost rost rost rost"
"18916","1","'lint '"
"15814","1","' tape '"
"24854","1","'spieler '"
"29712","1","控 控 控 控 控 控 控 控 控 控 控 控"
"17989","1","'sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure sure"
"9719","1","'connection '"
"7754","1","'imary '"
"6093","1","' girls '"
"5022","1","'она '"
"28876","1","'ê '"
"19344","1","décembre december"
"7190","1","' interpret '"
"24853","1","' bean '"
"19393","1","' Really '"
"5496","1","' buffer '"
"584","1","'ll '"
"29804","1","͡ ͡ ͡ ͡ ͡ ͡ ͡ ͡ ͡ ͡ ͡ ͡"
"4693","1","' structure '"
"20636","1","' occasional '"
"12444","1","' bass '"
"12034","1","'elem '"
"26076","1","' июля '"
"25402","1","' conced '"
"31022","1","'접 '"
"25062","1","'chez '"
"20603","1","'emb emb'"
"28904","1","'Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х Х"
"17025","1","' capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac capac"
"31196","1","ព ព ព ព ព ព ព ព ព ព ព ព"
"19476","1","'чения '"
"29688","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"22846","1","'Heinrich '"
"27949","1","'lbl '"
"12044","1","' Pak '"
"22815","1","' agricultural '"
"29038","1","'§ § '"
"7824","1","'PA '"
"30463","1","'           "
"25511","1","' frustrated '"
"25054","1","Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris Ris"
"27248","1","' intact '"
"24868","1","' wives '"
"26509","1","' complaining '"
"29493","1","'原 '"
"20800","1","' qualities '"
"4041","1","' King '"
"18630","1","' Venez '"
"3702","1","'older '"
"27435","1","' Files '"
"19997","1","' exem '"
"31579","1","'권 '"
"16567","1","'TING '"
"25027","1","' Blues '"
"18103","1","' Valent '"
"3846","1","' то '"
"6617","1","' Francis '"
"7272","1","'Post '"
"20746","1","' twist '"
"14304","1","vier"
"19070","1","' refresh '"
"22544","1","' dice '"
"14306","1","' Kle '"
"29714","1","동 동 동 동 동 동 동 동 동 동 동 동"
"30291","0","ὐ ὐ ὐ ὐ ὐ ὐ ὐ ὐ ὐ ὐ ὐ ὐ"
